id,price,avg_bill,middle_avg_bill,middle_coffee_cup
5ff71c6283190db9882898d6f9e0650d,низкие,Цена чашки капучино:163–193 ₽,,178.0
54e596ac6603821b30fb741f2a9257f6,выше среднего,Средний счёт:от 2000 ₽,2000.0,
30ce033e8a467ee14eff3bd5b7728db1,ниже среднего,Средний счёт:от 750 ₽,750.0,
0effdde1870e3af619fbf8c9b918c3d9,,Средний счёт:от 2050 ₽,2050.0,
fb71ccbd3ea39771f70b3c44d925cdfb,средние,Средний счёт:2250–2350 ₽,2300.0,
de723b994f41e44e913b448c39618bd4,средние,Средний счёт:900–1000 ₽,950.0,
30d759fd290bc52dd876f386db16bdaf,ниже среднего,,,
182acdf0f6144d89f72a5e842b08a0db,средние,Средний счёт:550–650 ₽,600.0,
1b1250e65602d99d3506d937e81fb205,,Средний счёт:900–1000 ₽,950.0,
0c31bc970c8ceb36337255e5d28475fd,средние,Средний счёт:450–550 ₽,500.0,
dad97e8b1e104c0ef6bbe11cbc68f537,средние,Средний счёт:1000–1100 ₽,1050.0,
bace1a58108ebbe06cf3f182c0ec0f72,средние,Средний счёт:400–500 ₽,450.0,
eaa9e88907d68a151c7ac8ac6f9084b7,низкие,Средний счёт:550–650 ₽,600.0,
8c26b9ffb08867cacd3fc4d84e2832d6,,Средний счёт:от 500 ₽,500.0,
d95c952b75779eb05c21ea5835cd8b3a,средние,Средний счёт:от 1300 ₽,1300.0,
386d41272136976eacbde5ef6fb0ee18,средние,Средний счёт:от 350 ₽,350.0,
33fbc57e5a12bab25875097207412643,ниже среднего,,,
2ce3b248b1b8f8a59cf2c6ce2ab9d494,ниже среднего,,,
dd4230ab9db3089729eeb4837d917a5e,выше среднего,Средний счёт:400–500 ₽,450.0,
61df536cbc9e4e6c2839dcfdb04d47af,средние,Цена чашки капучино:167–197 ₽,,182.0
b37e0fd87579d61565874eaaab6efeb3,средние,Средний счёт:1600–1700 ₽,1650.0,
b1e24d9b98e7223e2c03a8611a1f06b5,средние,Средний счёт:1050–1150 ₽,1100.0,
9f04a1d9a12a82adcd92db30e90a233c,выше среднего,Средний счёт:600–700 ₽,650.0,
25c82ead7c61064ccd09ff5371cc512d,выше среднего,Средний счёт:1500–1600 ₽,1550.0,
0a4ee3f024daa5e82dce080c3bd08da7,средние,Средний счёт:700–800 ₽,750.0,
6571612c095b97072ecdd026fc9236ce,выше среднего,Средний счёт:900–1000 ₽,950.0,
6ef5403e402d9eb5765495a2d53f120d,,,,
4e671f6e6ddbaa05c3b0424d9fb1d1cc,низкие,Средний счёт:600–700 ₽,650.0,
5b193894ad0327b605ad19ac5ada27eb,средние,,,
033e6a9515edfb8522fc81d879d46990,ниже среднего,Средний счёт:350–450 ₽,400.0,
e33f4728aef8334e3e8a896f2b11efa3,средние,Средний счёт:450–550 ₽,500.0,
d45c1ddfe6fd7aa5d9ee86846d927704,ниже среднего,Средний счёт:450–550 ₽,500.0,
2eaa46621aabb90dcbde91554a82ed58,средние,Средний счёт:1250–1350 ₽,1300.0,
33d5253e96d3055ad18810cf2ab5c5d6,средние,Средний счёт:800–900 ₽,850.0,
5578926e951f23594c04d31d0ca46fed,высокие,Средний счёт:от 800 ₽,800.0,
dd50f7f58bc28dc5149f36954e06f18a,средние,Цена чашки капучино:159–189 ₽,,174.0
6a8317f02ed63b0614a0acda03bc84c8,средние,Средний счёт:от 950 ₽,950.0,
56d511c655492a9a8f78b15adac9e13b,ниже среднего,,,
553a962644a5ea7f1659e5427952c27d,средние,Средний счёт:700–800 ₽,750.0,
e20669f3d32b0bf8aaf51f9b81990121,,Средний счёт:400–500 ₽,450.0,
86d8411fb381d90a0d3c91204777589b,выше среднего,Средний счёт:2200–2300 ₽,2250.0,
133b0430ae2fd20d2bf564e8e706e499,выше среднего,Средний счёт:1750–1850 ₽,1800.0,
cb59640e55bf186d6340adaed24ec627,,Средний счёт:1500–1600 ₽,1550.0,
443dc75f7e747fe71b2271417ccfca36,,Средний счёт:1350–1450 ₽,1400.0,
4b2b97d992bd55af84bdc737538fd19a,ниже среднего,Средний счёт:1750–1850 ₽,1800.0,
2e42dade3cba06c8f204f8807cf96a83,,Средний счёт:от 800 ₽,800.0,
16f6a6dd428d99e77c9272b0ea40d411,средние,Средний счёт:1500–1600 ₽,1550.0,
a26e62e4fcb5981caf0434fedd312e20,,Средний счёт:от 1050 ₽,1050.0,
55309e538a799bb55b9c966fb9ace959,,,,
563687438d2ff8f399a4fdd682900ccc,ниже среднего,Средний счёт:550–650 ₽,600.0,
be4f643ea2f283db8f2dc52fa5eba95d,средние,Средний счёт:от 700 ₽,700.0,
07c5b0d3e2436aa6ff2a707c2451e3fd,выше среднего,Средний счёт:от 1900 ₽,1900.0,
7f446f6c66c8237d5b0743eb5e0e9638,высокие,Средний счёт:от 1050 ₽,1050.0,
c88a18edf7a66d2900d7086b79ae5275,ниже среднего,Средний счёт:650–750 ₽,700.0,
269f978e0546e31efbfed78166392687,средние,Средний счёт:600–700 ₽,650.0,
5dbb72e07b3e457aa5ac4e65071aa2e4,,Средний счёт:1700–1800 ₽,1750.0,
9e44274e7be4a9a18162787715865458,средние,Средний счёт:700–800 ₽,750.0,
cd95bb3a62a147dcd296b66b44be73e2,ниже среднего,Средний счёт:1850–1950 ₽,1900.0,
ce3b0b26740b1b5d32e4ce7783481089,высокие,Средний счёт:от 2300 ₽,2300.0,
2ffd61bb9ea4aa3f56e23fbaedd68822,средние,Средний счёт:400–500 ₽,450.0,
5c98070bdbc21a00ecd88ecdbe8a5175,средние,Средний счёт:450–550 ₽,500.0,
5a5fde12970d3fdf29d454e618a6229a,ниже среднего,Средний счёт:450–550 ₽,500.0,
b4a776fc68a72bdc18fa4a1cb6d0b5ce,высокие,Средний счёт:1650–1750 ₽,1700.0,
e23d9a7054081289faee4bd73dffb86c,,Средний счёт:400–500 ₽,450.0,
49260a96884bddc06086a50803c66e76,,Средний счёт:от 1050 ₽,1050.0,
a8612c12fdb24749ba89902aa2b08121,средние,Цена чашки капучино:227–257 ₽,,242.0
6318ea135d9042cf864e33bbda37aea7,выше среднего,Средний счёт:от 450 ₽,450.0,
fe793f706315cb064b8114579d077e56,средние,Средний счёт:от 650 ₽,650.0,
1000343cf306346b918022612b949744,выше среднего,Средний счёт:1650–1750 ₽,1700.0,
e5d4a4ab943a76accc83aa4ae27bb43a,,Средний счёт:1300–1400 ₽,1350.0,
e354283c7701f240cd825b4ceb526488,средние,Средний счёт:от 600 ₽,600.0,
2e0316bca03be97c8059cd1e21be58ca,выше среднего,Средний счёт:950–1050 ₽,1000.0,
7299a4386e1cacf95c94005318983b2d,,Средний счёт:от 550 ₽,550.0,
015292d7940936823db5be0a46da301b,средние,Средний счёт:800–900 ₽,850.0,
60b1019677e5050a033f3391e1b98a90,средние,Средний счёт:от 700 ₽,700.0,
f81cc1c80562057694965a0f52efd52f,средние,Средний счёт:850–950 ₽,900.0,
d4b80b75f7cdc0d0142b0ba98a51ad84,средние,Средний счёт:400–500 ₽,450.0,
6d16f1fa0311392289b3ffdd8182f330,ниже среднего,Средний счёт:от 700 ₽,700.0,
9cd0c596b3fe9134e3c6b65b5b7f584d,средние,Средний счёт:от 1050 ₽,1050.0,
a9f75708c923a67935372523bf8853e3,ниже среднего,Средний счёт:1350–1450 ₽,1400.0,
f2692da38277a2fe4381c83ff8ce95f1,выше среднего,Средний счёт:850–950 ₽,900.0,
a8501b743a8a47bb4fb334ca9b6f5992,выше среднего,Средний счёт:1550–1650 ₽,1600.0,
0099424c2c23d7557cbee3464a4eb4fe,средние,Средний счёт:600–700 ₽,650.0,
e7f3651fa3b0bbfceb1f2162d52a7cd6,,Средний счёт:650–750 ₽,700.0,
9d0f14ed6375b57e344a905c0731c50c,средние,,,
e9237b7bacfe9f445c33e17b03423c50,,Цена чашки капучино:195–225 ₽,,210.0
74badc61a6da10a2c9136d7bbbe7f385,выше среднего,Средний счёт:от 1400 ₽,1400.0,
fc96cf903c008bc8baa5a99b03a5d65b,выше среднего,Средний счёт:от 1000 ₽,1000.0,
9fbe0d0f3addb472c22a555a48ebc4bb,,,,
bf897bdd6c1e083cd5f8a0a4c66bc5e3,,Средний счёт:550–650 ₽,600.0,
664a1eac958bdbb096c49acd999869e0,ниже среднего,Средний счёт:350–450 ₽,400.0,
94a622e40417d1348c304b0b18badd3f,выше среднего,Средний счёт:от 1050 ₽,1050.0,
da6af0c8ba0cf8293130ac2b5e8400fd,,Средний счёт:400–500 ₽,450.0,
d8bfdc98d023db5935a064a3c9e6bf93,ниже среднего,Средний счёт:от 600 ₽,600.0,
e74e5473db65d0d42ec8dc45a9ed0efc,ниже среднего,Средний счёт:850–950 ₽,900.0,
0e6d5c73a504bacf1d245482bb59c671,,Средний счёт:от 500 ₽,500.0,
2829c93f5a3e99ded842fdab1f32dcd1,высокие,Цена чашки капучино:165–195 ₽,,180.0
cb63032962586ffd041f4ab3e299afc8,высокие,Средний счёт:от 1350 ₽,1350.0,
3da159312293177ff98e0f58c99f71ab,средние,Средний счёт:950–1050 ₽,1000.0,
c41f1dfe1f25d21efb51c94e1f3edf6e,выше среднего,Средний счёт:700–800 ₽,750.0,
1c2e31f530b0154a987c5cacd9bd8722,выше среднего,Средний счёт:1350–1450 ₽,1400.0,
fa7ec85fa051e5e390e8b60b42ea9008,,Средний счёт:1000–1100 ₽,1050.0,
720500543cc593e8fd0d8373859c7987,,Средний счёт:2600–2700 ₽,2650.0,
6833bec6f029f34d672fa897f99c07f3,ниже среднего,Средний счёт:от 750 ₽,750.0,
a3d1cd37e7230eaaa2f9bc339283da9f,средние,Цена чашки капучино:151–181 ₽,,166.0
7d69df7e4522343ea442b1b6134ebfed,средние,Средний счёт:950–1050 ₽,1000.0,
a5519e83f387e042fbffe494722587fe,выше среднего,Средний счёт:2150–2250 ₽,2200.0,
e709a01d8965db519429a3f958b7d005,выше среднего,Средний счёт:от 3050 ₽,3050.0,
572775b7a0da185192af3575b74786a4,средние,Средний счёт:900–1000 ₽,950.0,
a4175549f34d555442937a2d914a818b,ниже среднего,Средний счёт:250–350 ₽,300.0,
9f70fce3c263c693a64d11a3415a3ea0,средние,Средний счёт:550–650 ₽,600.0,
662b343bd9377115e19eaa275c754996,средние,Средний счёт:1050–1150 ₽,1100.0,
41f315bad31deac615862269e9d5ec68,средние,Средний счёт:350–450 ₽,400.0,
90f0bdde35aa7c143fecd7a741b93990,средние,Средний счёт:2750–2850 ₽,2800.0,
f135e61d53ea9d980cdbb88b925ed9f1,средние,Средний счёт:1250–1350 ₽,1300.0,
a0f5f75e25277902d2c00cdb0878dacf,высокие,Средний счёт:1600–1700 ₽,1650.0,
2a842c17bdae6bd824216d35267f8583,выше среднего,Средний счёт:750–850 ₽,800.0,
b6b6bba11b2affcc3cd85836a5b31b6e,средние,Средний счёт:850–950 ₽,900.0,
9906d1b3a2ad5df0bef48403ebdedd52,средние,Средний счёт:600–700 ₽,650.0,
3570ffc814929facb4f5222a80d93f03,средние,Средний счёт:450–550 ₽,500.0,
315341362b9ff98396c967ae21b7580d,средние,,,
8159c57182b2b54a5c1cc880d93c783c,выше среднего,Средний счёт:1500–1600 ₽,1550.0,
7cc37f22e0384ee47d10227ecbd41f8f,выше среднего,Средний счёт:от 1250 ₽,1250.0,
5adc64c4e200d54303d30cd6c3de4ce3,средние,Средний счёт:800–900 ₽,850.0,
e6829098bf184c4aebc5624cc21c440b,ниже среднего,Средний счёт:400–500 ₽,450.0,
61a2f277e16f2e5ed89a267df59c7fc9,высокие,Средний счёт:от 5000 ₽,5000.0,
6f45c31478ba07fddfb1f6bba5155f72,средние,Средний счёт:от 1600 ₽,1600.0,
e58dd05965df62dd7b56a66c6f006415,выше среднего,Средний счёт:600–700 ₽,650.0,
01a25e36493170764ac54ddde1fdf035,выше среднего,Средний счёт:950–1050 ₽,1000.0,
f455fa95c708beb47aa0351ffd06dd93,ниже среднего,Средний счёт:400–500 ₽,450.0,
fb377fc7e95f7c011392cb17ff4497b8,средние,Средний счёт:1350–1450 ₽,1400.0,
4dba30128b988396aede0cc118a7b214,ниже среднего,Средний счёт:от 1350 ₽,1350.0,
b0f1a005c3514f80a739f91c08c91e7e,средние,Средний счёт:250–350 ₽,300.0,
5d48ad0ac33f523d55f265251e3a1956,выше среднего,Цена чашки капучино:147–177 ₽,,162.0
a94eae6da14bf96a06dce3d6f0b0ff77,высокие,Цена чашки капучино:203–233 ₽,,218.0
96b9a0156b8424f45383f94b395899e7,,Средний счёт:1150–1250 ₽,1200.0,
07c467bdd4f5b597aa3b294a7630ae28,средние,Цена чашки капучино:149–179 ₽,,164.0
a0cd9ce5bb626c50823963c5e773c843,средние,Средний счёт:1300–1400 ₽,1350.0,
286f8b344cb127db829915aea250b71c,,Средний счёт:от 900 ₽,900.0,
183c1bc987154ab5e21b1dee0605cc3f,высокие,Средний счёт:900–1000 ₽,950.0,
c675735ed8c89c8c4e0aece0e30880e6,,Средний счёт:от 800 ₽,800.0,
417eaac221af33cde5bd4dcddc38e5aa,средние,Средний счёт:850–950 ₽,900.0,
0807c9542e1b898100817fd7a9ed96df,средние,Средний счёт:от 1400 ₽,1400.0,
11232d96e27558f5c25cd936687621ce,,Средний счёт:1100–1200 ₽,1150.0,
9e6863873c11af900df1843afe736078,выше среднего,Средний счёт:1700–1800 ₽,1750.0,
c7558743a67e6ee4b29e481dde95191d,средние,Средний счёт:550–650 ₽,600.0,
f565dbe98b075cd076d485e2016b281e,,Средний счёт:1050–1150 ₽,1100.0,
d6006394b06b89b9f2da1d8f1e68811b,ниже среднего,Средний счёт:от 600 ₽,600.0,
170a3de055250169fccf0b999e119736,выше среднего,Средний счёт:1100–1200 ₽,1150.0,
b5d152b7368e7a60dd00893b4473986f,высокие,Средний счёт:от 2000 ₽,2000.0,
5bc88450472bcd63994c10b92182ccec,ниже среднего,Средний счёт:250–350 ₽,300.0,
010863a7528e2e2d10bf10c9b0e2c682,средние,Средний счёт:600–700 ₽,650.0,
84105bd81fdb9acf922f27840ee6e257,ниже среднего,Средний счёт:400–500 ₽,450.0,
1f72a439917744f72a04c53ae05cccf1,средние,Средний счёт:от 650 ₽,650.0,
2ff7f5431e41492e843ae08cb78ed0e2,средние,Средний счёт:300–400 ₽,350.0,
e9bdf2adf80936a0e43303830aeba927,выше среднего,Средний счёт:1050–1150 ₽,1100.0,
292a112643c3add23e284b7a7c0f6ca8,выше среднего,Средний счёт:1400–1500 ₽,1450.0,
457044eaecac151d2cbb630105444531,ниже среднего,Средний счёт:от 650 ₽,650.0,
d1fcc3a30be05e6ebe282d2a6a244763,ниже среднего,Средний счёт:600–700 ₽,650.0,
e46f9719180c177b71366164ca248d46,ниже среднего,Средний счёт:250–350 ₽,300.0,
c46afd334c602ef65f62b37e294017ef,выше среднего,Средний счёт:от 2400 ₽,2400.0,
24a38b071468faa3b7976eb71bf0c392,средние,Средний счёт:350–450 ₽,400.0,
fc1134e98c505b4f7c7f8f8a6a12f6e7,низкие,Средний счёт:700–800 ₽,750.0,
0c4d3ffb8727e9a0f46cb6dd7baf09e4,выше среднего,Средний счёт:от 450 ₽,450.0,
382a9b354c5cd660b2f540d854de76b2,средние,Средний счёт:500–600 ₽,550.0,
10a98a82f89653976c6f7a57b9044294,низкие,Средний счёт:от 350 ₽,350.0,
72686a8f755099b6f12cbf19c175bfa0,выше среднего,Средний счёт:от 1800 ₽,1800.0,
6c240e27887cc2e5f69f9a0ae0862947,средние,Средний счёт:500–600 ₽,550.0,
6222d99e800f5c475fd5629c74350bab,ниже среднего,Цена чашки капучино:214–244 ₽,,229.0
620218137cf6f1ec26187c5a197a4db3,средние,Средний счёт:1100–1200 ₽,1150.0,
77a242df96cf48af576ff7139097febc,средние,Средний счёт:350–450 ₽,400.0,
b984b8eb56012a2a7ab5f89efdaf8870,средние,Средний счёт:650–750 ₽,700.0,
c83a55e1e458cffa024eb1ae58dba2c9,,Средний счёт:700–800 ₽,750.0,
ebad4e86048b5af1d29f2079d50100a9,средние,Средний счёт:от 1400 ₽,1400.0,
6a3b00e00505a6e16d04944d0b16c86f,ниже среднего,Средний счёт:от 750 ₽,750.0,
637e02e684d92b6632d6050b824fce22,средние,Средний счёт:550–650 ₽,600.0,
c30a2e18552c6e21350cff7f8f72e173,выше среднего,Средний счёт:2300–2400 ₽,2350.0,
2e253fedf98dee3bb3fcc3f9baf46431,средние,Средний счёт:500–600 ₽,550.0,
23e0e77f46e1d01bb3dda0d1b072867c,ниже среднего,Средний счёт:1250–1350 ₽,1300.0,
2b391eb20210d0fcd0a966d166a0d443,средние,Средний счёт:700–800 ₽,750.0,
79616b04ee00e5a54e9a19b074d1961a,средние,Средний счёт:650–750 ₽,700.0,
e317bd424479665bad4fe8d16fde0ef3,средние,Средний счёт:1250–1350 ₽,1300.0,
0de12d2d9e8903acbd1e52be2b759b67,ниже среднего,Средний счёт:1000–1100 ₽,1050.0,
d012bad1773f8ca7ec693637c49b7e05,средние,Средний счёт:2250–2350 ₽,2300.0,
97471435bea4c3a13d5554d98341859f,ниже среднего,Средний счёт:от 450 ₽,450.0,
d6fbb4d84c6774e6de0c54ec0adad9fc,,Средний счёт:от 2200 ₽,2200.0,
730ab54063512237c8a489a4f51b284d,средние,Средний счёт:650–750 ₽,700.0,
77ce08657225d16b79094ee34a19b46f,средние,Средний счёт:от 1400 ₽,1400.0,
f4fb152eb9d734a1c8bc3d6405e1935b,средние,Средний счёт:от 900 ₽,900.0,
29d8ed107e57e22a6da995ef38ff7daa,высокие,Средний счёт:от 1000 ₽,1000.0,
e93c632bd142df97f63bc3acb8693f48,ниже среднего,Средний счёт:400–500 ₽,450.0,
f60e983e3828dac8b819061c198e0381,выше среднего,Средний счёт:от 2500 ₽,2500.0,
2c4c7ffabd4d651674a0cd34472965f0,средние,Цена чашки капучино:175–205 ₽,,190.0
f01c1c2194f7712eef32eed382f8c9bd,низкие,Средний счёт:450–550 ₽,500.0,
29e52c0dca4e220f8d660ad3ae5a986b,низкие,Средний счёт:600–700 ₽,650.0,
902210e87e05a2861bb9b822504bbfcc,,Средний счёт:от 350 ₽,350.0,
8a175e30599f5d385bd9661ec793bf76,,Средний счёт:от 700 ₽,700.0,
2eaf362d7b89e5c5c16ce567ad1e7818,средние,Средний счёт:700–800 ₽,750.0,
a63eeead5467c59fcf7a022fce65687f,средние,Средний счёт:от 650 ₽,650.0,
1637211fe081bf72c9e0956cb1c3dafd,средние,Средний счёт:700–800 ₽,750.0,
6c852601f38861967c7a66c46ad53e43,выше среднего,Средний счёт:1000–1100 ₽,1050.0,
f6860c24b596c44e3dfbd70d61705733,средние,Средний счёт:1100–1200 ₽,1150.0,
07e777e3635edb7cf3860362cadc0413,средние,Средний счёт:700–800 ₽,750.0,
d49df650b6e6d449e32031937901585f,средние,Средний счёт:750–850 ₽,800.0,
cfded0e6aa03fa009a58170a62e865a4,высокие,Средний счёт:от 1650 ₽,1650.0,
b47db99aed97896fd339acf8b83860d4,средние,Средний счёт:от 850 ₽,850.0,
3d5f92d25fe44a9b05033f06396c3992,,Средний счёт:2000–2100 ₽,2050.0,
408bdb62bf6a0887bbeb278c5655db20,,Цена чашки капучино:228–258 ₽,,243.0
61855683b5152858ed1f052ae803b968,средние,,,
c9bdc80620881d81a1f30a1822b5f636,,Средний счёт:500–600 ₽,550.0,
708d27a77e0b4d038dc4ebf9e6849af3,средние,Средний счёт:от 1150 ₽,1150.0,
3f9031327685764fc1406ef4098a2bd2,высокие,Средний счёт:от 2750 ₽,2750.0,
0a770bbbed0565154e5e25994c90b758,ниже среднего,Средний счёт:от 550 ₽,550.0,
2476312f338eb37be96edc3fa84bd6c6,средние,Средний счёт:от 800 ₽,800.0,
d857f6d27854c187c1cdff4e48a5e322,ниже среднего,Средний счёт:от 1150 ₽,1150.0,
a98e6ab535734a9acf3f8df61b0c481a,средние,Средний счёт:800–900 ₽,850.0,
978da600ca649c48e7a8d832fcb1fb6a,,Средний счёт:от 800 ₽,800.0,
82d56fc509f742b828a3d191e790f882,выше среднего,Средний счёт:от 1950 ₽,1950.0,
992193622dfe7f73de90375b1322b129,средние,Средний счёт:1200–1300 ₽,1250.0,
32e16813b8cde4ac3bdf94bd1cb54fc9,ниже среднего,Средний счёт:от 350 ₽,350.0,
572ca887f9bef4d7d422ae26287151c7,,Средний счёт:от 1200 ₽,1200.0,
9332e39f3d96f2fdab49ff58244ad40b,,Средний счёт:550–650 ₽,600.0,
e95f9d07c243ea27053bb11e1715ff9c,средние,Средний счёт:250–350 ₽,300.0,
86d368dd6564a4acf20bd3a02bcfc3b5,выше среднего,Средний счёт:от 2500 ₽,2500.0,
3e08b80016d24f6f20d28c4a989b21f3,средние,Средний счёт:1250–1350 ₽,1300.0,
e387fe053b48cdcd101349d9126f3575,средние,Средний счёт:от 550 ₽,550.0,
344e0bf90df99ee1f479ccbefc806ed7,,Средний счёт:500–600 ₽,550.0,
5088db002811406d9ec462c6327cf8a9,выше среднего,Средний счёт:от 900 ₽,900.0,
24be2ac2cbaf94e1d768c844ab4aea7a,выше среднего,,,
13ce7ed7420107bfbe4e493ae9d06813,выше среднего,Средний счёт:от 2400 ₽,2400.0,
68463599b838f9746483a2a8bf3f45df,выше среднего,Средний счёт:1550–1650 ₽,1600.0,
88df46485199f222d5227b674ff7bc6c,ниже среднего,Средний счёт:400–500 ₽,450.0,
0ee95cdd5cf2a3bff0e7b9fe5455413d,средние,Средний счёт:от 900 ₽,900.0,
dd74381151792b5fb605a0cecbda672e,ниже среднего,Средний счёт:от 800 ₽,800.0,
b8d603f1cf20a83e457c51afa1d315d0,средние,Средний счёт:1300–1400 ₽,1350.0,
450b6c203c1d9ece21847f62191dd64a,средние,Цена чашки капучино:193–223 ₽,,208.0
115b57b451f1dc75972de8c1c5c4f468,ниже среднего,Цена чашки капучино:225–255 ₽,,240.0
2585f45d53de60158a455acb96a3a6f9,средние,Средний счёт:800–900 ₽,850.0,
a47ead1494c8bc1506383972968494bb,средние,Средний счёт:850–950 ₽,900.0,
f0230c18cb7e8e5a8044216bb5ff4793,низкие,Средний счёт:от 350 ₽,350.0,
c36404102a3e30d67f58fff8d8eba5e8,средние,Средний счёт:1500–1600 ₽,1550.0,
9084a77ddc6c47e1c419ba2229dabecb,ниже среднего,Цена чашки капучино:199–229 ₽,,214.0
660894c9adb844c2fc7ece28ce67b3ae,ниже среднего,,,
5e4c00eeef70804844f051d529a576db,средние,Средний счёт:1300–1400 ₽,1350.0,
a999565fea1d2d9112fc327b37b5b446,средние,Средний счёт:1200–1300 ₽,1250.0,
ecbd3048ec9c64020398c6b69abeef09,средние,,,
cbe6d1b62d512524b051de3a14c101dd,средние,Средний счёт:от 1650 ₽,1650.0,
a6ee9888165d15095fa2bd33f7723a4b,выше среднего,Средний счёт:1600–1700 ₽,1650.0,
7831286f406d7d1249cd44bc01deae58,средние,Средний счёт:700–800 ₽,750.0,
e70c1b81b121eda9a2658454ac3fb6a5,,Средний счёт:1100–1200 ₽,1150.0,
ce147719e12f39b60ec431f4ba61e622,выше среднего,Средний счёт:1600–1700 ₽,1650.0,
77c15e175ffe7ea7ee27fa40dce01b7e,,Цена чашки капучино:181–211 ₽,,196.0
e841ba9f5299219c28effbe48bed1f6b,средние,Средний счёт:300–400 ₽,350.0,
f9971496b1c693ee7189ec386489dcb0,выше среднего,,,
e9d3e3797e88aa9806952a09f658ca0c,,Средний счёт:2450–2550 ₽,2500.0,
a2021314566421a16b6800808260d050,,Средний счёт:600–700 ₽,650.0,
3060fccc6d44d2eacddc657892d4f718,средние,Средний счёт:1550–1650 ₽,1600.0,
2ea89e122c529f7d5d0e5b4d9c3e2d85,средние,Средний счёт:800–900 ₽,850.0,
fd2a8ceb11113c2dda680e465120af51,,,,
11608660011fe2eac120b4ab028cb3ab,высокие,Цена чашки капучино:239–269 ₽,,254.0
e22c75fc040a9a6180f610dd4a3adc61,выше среднего,Средний счёт:от 350 ₽,350.0,
876599f4b4a4b8e9f94a26e5c6865e11,выше среднего,Цена чашки капучино:158–188 ₽,,173.0
3cdfa2f125a0e2180060b039aa1fada3,выше среднего,Средний счёт:2000–2100 ₽,2050.0,
f29170d8b25ea6a101779fee06049837,ниже среднего,Средний счёт:от 1100 ₽,1100.0,
c5e699067c1b2241687db76c5506c5fa,выше среднего,Средний счёт:750–850 ₽,800.0,
6a52c53adb53ce8e233fa025b8b74730,,Средний счёт:1250–1350 ₽,1300.0,
bb0ae2a2d1739a387b42d9ac1ab0caa0,ниже среднего,Средний счёт:350–450 ₽,400.0,
0c48e68a511c029bfef2412957e1208f,высокие,Средний счёт:1250–1350 ₽,1300.0,
70d68a594da233eb8fc8998275f6b613,выше среднего,Средний счёт:300–400 ₽,350.0,
bd4b6b9731c80d35a92ac1caf2b584c7,ниже среднего,Средний счёт:450–550 ₽,500.0,
151a150da4c74f015840cad0dde96e51,выше среднего,Средний счёт:800–900 ₽,850.0,
b8db0546e54aca36c27f9ac7e273b97d,средние,Средний счёт:1000–1100 ₽,1050.0,
f6b4b98ded5a475de10c52e6fbe701d8,ниже среднего,Средний счёт:1100–1200 ₽,1150.0,
e9400a1232fa5b8e9d6e5ebb59f32e06,ниже среднего,Средний счёт:1150–1250 ₽,1200.0,
935b8831ffb77c039f702f84d54f0726,средние,Средний счёт:1550–1650 ₽,1600.0,
f266b94a5ce6c732e1ecafb9753d45a0,выше среднего,Средний счёт:от 1000 ₽,1000.0,
eb37e150d634667e45727736fc355f25,ниже среднего,Средний счёт:1350–1450 ₽,1400.0,
55ca8559d6852e9c7cdac806249fd296,выше среднего,Средний счёт:2000–2100 ₽,2050.0,
073bdf6778994913ad2b4e5a95d0a350,средние,Цена чашки капучино:188–218 ₽,,203.0
9aa55cf1ee7dbbae727ff7181bdb395f,ниже среднего,Средний счёт:от 1150 ₽,1150.0,
dc02409622961eaab958b0dae08cf05f,низкие,Средний счёт:350–450 ₽,400.0,
8a6a8e9c6ea1417cba391dc8f8e86f64,ниже среднего,Средний счёт:450–550 ₽,500.0,
95d7e40be3ec9adbcfc8f5b407fde2f5,средние,Средний счёт:1050–1150 ₽,1100.0,
128ebdf163cbd7d5828c24741535acbf,,Средний счёт:от 1050 ₽,1050.0,
5e477191d3a1d22facf8f5d33abb6446,высокие,Средний счёт:от 2400 ₽,2400.0,
364b00e0500aaad7d9348f2cd28f3b27,средние,Средний счёт:1100–1200 ₽,1150.0,
12d56a10ba67bb0e267954318f858e8e,выше среднего,Средний счёт:1650–1750 ₽,1700.0,
ee64414e790e60485b1e4eb4904a0627,высокие,Средний счёт:2550–2650 ₽,2600.0,
85959590e9436130d5f77caf8867ff86,средние,Средний счёт:1300–1400 ₽,1350.0,
812c6ffbe2210ff1949f85008a97d31e,ниже среднего,Средний счёт:350–450 ₽,400.0,
5bf294cc167bb85b5f5f422fd6d9725b,средние,Средний счёт:от 800 ₽,800.0,
54962860a6cc02e325a4bfd598d7fd37,ниже среднего,Средний счёт:550–650 ₽,600.0,
600182c1388da58c4a6587da31c6ac04,низкие,Средний счёт:550–650 ₽,600.0,
01a0a51b47ffbfd344bdfe57683a303f,ниже среднего,Средний счёт:от 650 ₽,650.0,
044ac3a5999545fcf638c89bcb7d8817,низкие,Средний счёт:600–700 ₽,650.0,
59a32b5409d98f426f50f747120fe9ff,средние,Средний счёт:550–650 ₽,600.0,
0eb2da3d7a0f82ef5d35645ac6b1113a,,Средний счёт:от 400 ₽,400.0,
ab216b98351d80d8a6b9a8dfd3dca99d,средние,Средний счёт:от 1150 ₽,1150.0,
3d418fcf657f83cdab8f8e637fcbee5f,средние,Средний счёт:от 1600 ₽,1600.0,
015a92ec9321601c1630a54165b84d67,средние,Средний счёт:800–900 ₽,850.0,
2d4c960f4a155f92d0376eb703b5c3f0,,Средний счёт:1750–1850 ₽,1800.0,
