id,name,category,address,district,hours,rating,chain,seats
9d18e110f2a16ed36d4d36f9be31d49e,Тихий Погребок,"бар, паб","Москва, Пятницкая улица, 97, корп. 3",Юго-Восточный административный округ,"ежедневно, 24 часа",4.1,0,39.0
6f406127c55cac26079d57f79f3c7906,Пельмень Двор,булочная,"Москва, Ленинский проспект, 48, корп. 4",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,1,
0df5d032d1a79bc958add399ca3a7ede,Большой Подвал,пиццерия,"Москва, улица Маршала Федоренко, 31, корп. 4",Южный административный округ,пн-вс 12:00–00:00,3.7,0,55.0
2829c93f5a3e99ded842fdab1f32dcd1,Уютный Бульвар,кофейня,"Москва, проспект Мира, 78, корп. 2",Северо-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.8,0,
c43074d20a08f91c7ee14a2ca403983e,Домашний Подвал,"бар, паб","Москва, Малая Бронная улица, 56, корп. 1",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",5.0,0,143.0
35f49780c9a8a2f98d83f31c25993650,Хаус Кофе,ресторан,"Москва, Профсоюзная улица, 33, корп. 1",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.0,1,
5e37cce0501f549e6bc3b275dd98ac08,Вечерний Хутор,ресторан,"Москва, Пятницкая улица, 116, корп. 3",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",3.7,0,63.0
fb1166bfd8b275fe0d856a2b15862063,Тихий Компот,ресторан,"Москва, Клязьминская улица, 86",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.4,0,143.0
7bd298ffefa29acb646a24aa41cfc6e3,Бургер Зерно,кафе,"Москва, Верхняя Радищевская улица, 103, корп. 2",Юго-Западный административный округ,"ежедневно, 09:00–22:00",4.1,1,238.0
ee09406ac91a76784de3b6b52fb1af8a,Вечерний Дворик,"бар, паб","Москва, улица Дыбенко, 42, корп. 1",Центральный административный округ,,5.0,0,
9e045f06f304ed85f07204eb529bb782,Кофе Лапша,пиццерия,"Москва, Тверская улица, 6, корп. 2",Северо-Западный административный округ,"ежедневно, 09:00–22:00",4.7,1,73.0
2f04d1ab7400f681a6d13a4d56ff5d20,Вкус Тесто,кафе,"Москва, Профсоюзная улица, 16",Центральный административный округ,пн-вс 12:00–00:00,4.9,1,
4e62be87e8b1cb61c4b7250008689036,Домашний Дворик,кафе,"Москва, Никольская улица, 96, корп. 2",Западный административный округ,"ежедневно, 10:00–22:00",4.1,0,
8002e395ea0f2b598fb172955cc886a4,Печка Пекарня,кафе,"Москва, Каширское шоссе, 90, корп. 2",Юго-Западный административный округ,"ежедневно, 10:00–22:00",3.8,1,
b566732a272cf2b3dc3d963001aad8e3,Белый Чайник,"бар, паб","Москва, Клязьминская улица, 40, корп. 4",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.2,0,82.0
c2249c7a7396524f39c4d1ac3771f4a5,Домашний Причал,столовая,"Москва, Кутузовский проспект, 70, корп. 3",Северо-Восточный административный округ,пн-вс 12:00–00:00,4.1,0,
477799b2f5cdbdf2cc904e1f1310bd24,Белый Базар,ресторан,"Москва, Малая Бронная улица, 30, корп. 1",Западный административный округ,"ежедневно, 09:00–22:00",4.4,0,80.0
9c5011eb2d84e362e1378c1c4971c6c7,Старый Причал,кафе,"Москва, Правобережная улица, 106, корп. 2",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.0,0,54.0
e354283c7701f240cd825b4ceb526488,Северный Причал,кафе,"Москва, Никольская улица, 29",Южный административный округ,"ежедневно, 24 часа",3.8,0,
01185e582c700c98023bb4434bf798b8,Печка Печка,"бар, паб","Москва, улица Арбат, 23",Северный административный округ,,4.1,1,
7a0ac76f188d64884e2f72c398bc553c,Уютный Погребок,ресторан,"Москва, Мясницкая улица, 51, корп. 1",Юго-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.7,0,241.0
66c56d42ae954f781bd9d618fbe00bd7,Домашний Погребок,кафе,"Москва, улица Плющиха, 76",Западный административный округ,"ежедневно, 11:00–23:00",4.5,0,
46fc56630f022532e336bc93a1a965a9,Белый Подвал,кафе,"Москва, Пятницкая улица, 106, корп. 3",Восточный административный округ,,4.1,0,47.0
17f77ef1230b2fb3604fd32d91d13feb,Зерно Печка,"бар, паб","Москва, Ботаническая улица, 88, корп. 1",Юго-Западный административный округ,"ежедневно, круглосуточно",4.2,1,96.0
a8afa0a6cf1e5b7709a64d7de576c54b,Золотой Квартал,кафе,"Москва, Кутузовский проспект, 112",Западный административный округ,"ежедневно, 09:00–22:00",4.0,0,
03f34efe774207a94965ed3800894975,Вкус Пельмень,кафе,"Москва, Ботаническая улица, 71, корп. 3",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.8,1,89.0
126e9b45758c856002827c9d3a671347,Тихий Компот,ресторан,"Москва, Мясницкая улица, 63, корп. 4",Северный административный округ,,3.7,0,73.0
e3455f5a8d1e08f81451a9011d981d0e,Уютный Чайник,булочная,"Москва, улица Плющиха, 73",Западный административный округ,пн-вс 12:00–00:00,4.7,0,30.0
c775b1f9b7154c7b71c9b81f736ba940,Кофе Пельмень,быстрое питание,"Москва, Ботаническая улица, 2",Северный административный округ,"ежедневно, 11:00–23:00",4.0,1,91.0
011cc7501f39c8b07dc09b8393e60538,Вечерний Дворик,кофейня,"Москва, улица Арбат, 101, корп. 4",Восточный административный округ,"ежедневно, 10:00–22:00",4.1,0,95.0
bba8078b3600aae05af4ccfad2cf014f,Большой Базар,кафе,"Москва, Каширское шоссе, 14, корп. 4",Северо-Западный административный округ,"ежедневно, 10:00–22:00",4.1,0,86.0
124f40fdadd9921cc1ac2ec5c67f870b,CofeFest,кофейня,"Москва, улица Арбат, 73, корп. 1",Северо-Восточный административный округ,,4.2,1,76.0
2415fedb6e22d9f8007e4b9b2387ce49,Вечерний Чайник,"бар, паб","Москва, Правобережная улица, 15, корп. 3",Юго-Западный административный округ,"ежедневно, 10:00–22:00",3.6,0,
081da4ce76289ffa1e243cef3bce50cf,Большой Чайник,ресторан,"Москва, Ботаническая улица, 94, корп. 2",Центральный административный округ,,3.7,0,
a7f2ac0b95a75474e80faf043674dc0c,Северный Чайник,кафе,"Москва, Верхняя Радищевская улица, 50",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.6,0,102.0
1fd51e8dc447d5d876b5ac3f070c8a25,Первый Компот,кафе,"Москва, Клязьминская улица, 69, корп. 4",Северо-Восточный административный округ,пн-вс 12:00–00:00,4.5,0,199.0
39c8e10c20ccbdbf22cc3d7aa176f837,Старый Дворик,ресторан,"Москва, улица Маршала Федоренко, 22",Восточный административный округ,"ежедневно, 11:00–23:00",3.9,0,
01251d2643852ee7414fdc23ed015771,Золотой Подвал,кофейня,"Москва, Тверская улица, 50, корп. 1",Восточный административный округ,"ежедневно, 09:00–22:00",3.9,0,99.0
3786f9dba48ba90d08a18a5914befa46,Большой Слон,кафе,"Москва, улица Дыбенко, 114, корп. 4",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,0,
a23eaa1ce88060650174a65a21e2b4ca,CofeFest,кофейня,"Москва, Никольская улица, 58",Восточный административный округ,"ежедневно, 10:00–22:00",3.8,1,
e8d70b0b6116e43b02927d88f02c51ae,Старый Гранат,кофейня,"Москва, Ботаническая улица, 29, корп. 4",Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",5.0,0,52.0
814df1fec01b2f054a7f0b773a127cb8,Тихий Причал,ресторан,"Москва, улица Дыбенко, 105, корп. 1",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",3.8,0,201.0
f9bf59b20ee8915af482e4920711a283,Северный Хутор,ресторан,"Москва, проспект Мира, 46",Северный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.2,0,68.0
7db426fb6741eaaf8558e1e6e97931ac,Домашний Чайник,булочная,"Москва, Клязьминская улица, 61, корп. 3",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.7,0,15.0
1d83411b7db33980ab99c9a133c8ab27,Печка Печка,ресторан,"Москва, Профсоюзная улица, 40, корп. 3",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.1,1,116.0
7b5534fcb4f3e7c5f0566f4cfb3f5a95,Печка Зерно,кофейня,"Москва, улица Дыбенко, 97, корп. 4",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",3.7,1,103.0
6700c3ba33db98f6be54a54e277dc275,Большой Погребок,кофейня,"Москва, Кутузовский проспект, 85",Северный административный округ,"ежедневно, 11:00–23:00",4.2,0,
227d6fe2b842837f4f1acd7d84195bcd,Печка Вкус,ресторан,"Москва, Клязьминская улица, 51",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",3.9,1,139.0
8769f7bc7c00e90cc22384a917f9d050,Тихий Хутор,быстрое питание,"Москва, улица Плющиха, 6",Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.8,0,41.0
484686f5d2d17647fbcdf3b32837385a,Золотой Причал,кафе,"Москва, Никольская улица, 96, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,0,53.0
361c3f709a0abafdba3e2ab6f651cc84,Большой Подвал,пиццерия,"Москва, улица Плющиха, 82, корп. 3",Северо-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.7,0,
c23403aeadb9914dd5fcce4d88fc2e20,Уютный Чайник,ресторан,"Москва, Каширское шоссе, 74, корп. 4",Юго-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.4,0,57.0
7d8c6175d2b9e762f052144119aa39c7,Тихий Гранат,ресторан,"Москва, Пятницкая улица, 84, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",4.6,0,
db13bf0e48760fc7f7845c9fa5011029,Золотой Кот,кафе,"Москва, Варшавское шоссе, 64, корп. 4",Западный административный округ,"ежедневно, 10:00–22:00",3.4,0,
905911814b733ff2fb9ac47da21e6d88,Пельмень Лапша,ресторан,"Москва, улица Плющиха, 61, корп. 1",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.8,1,
ed89da0e72bc5cbfaecd66f054d30881,Уютный Сад,ресторан,"Москва, Никольская улица, 61, корп. 4",Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,137.0
258eb27b23e408b93281dc80b4fa624e,Северный Подвал,кафе,"Москва, Малая Бронная улица, 27, корп. 2",Северо-Западный административный округ,"ежедневно, 09:00–22:00",3.6,0,98.0
427fd9efeca219fa2c90664a33ff4011,Пекарня Суши,пиццерия,"Москва, проспект Мира, 56, корп. 1",Центральный административный округ,"ежедневно, 09:00–22:00",3.8,1,
ca2c1211685624fccd03d61b46e4e1d0,Шоколадница,кофейня,"Москва, улица Плющиха, 51",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",4.0,1,
f51a4a25b1a36733c01766612f86b3c3,КОФЕПОРТ,кофейня,"Москва, Профсоюзная улица, 24",Западный административный округ,пн-вс 12:00–00:00,4.0,1,89.0
3d418fcf657f83cdab8f8e637fcbee5f,Золотой Хутор,ресторан,"Москва, проспект Мира, 114, корп. 4",Западный административный округ,"ежедневно, 10:00–22:00",4.8,0,98.0
107c6178c1ff9ba15a4d4ee87532a3ef,Уютный Чайник,быстрое питание,"Москва, улица Плющиха, 115",Центральный административный округ,"ежедневно, круглосуточно",4.5,0,
40e529758e65cdc383f849962b0ba65b,Уютный Базар,кафе,"Москва, улица Арбат, 13, корп. 3",Северо-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.2,0,42.0
a979293163041c9afdd95fab14035f02,Вечерний Погребок,кофейня,"Москва, Профсоюзная улица, 58, корп. 4",Южный административный округ,"ежедневно, 10:00–22:00",4.0,0,166.0
f7c84a38ade62a7c0e2d0db1b1770bf1,Тихий Гранат,кафе,"Москва, Клязьминская улица, 27, корп. 4",Южный административный округ,"ежедневно, 09:00–22:00",4.2,0,24.0
8da122bbc6a5989e6afb6e24db0116f7,Бургер Печка,пиццерия,"Москва, улица Арбат, 78, корп. 2",Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.6,1,37.0
e30bb36f7639935876ee2b819de2ca7c,Грабли,столовая,"Москва, Тверская улица, 78, корп. 2",Юго-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,1,
cfcde9b2850bfefba42402d53e6df29d,Большой Слон,"бар, паб","Москва, Кутузовский проспект, 94, корп. 1",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.6,0,
757646b4933956f68567cb9ef84d7c4e,Красный Причал,столовая,"Москва, Клязьминская улица, 107, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",4.0,0,185.0
94cfbe2aca2ec438f08e38235ec4c40d,Шоколадница,кофейня,"Москва, Никольская улица, 113, корп. 2",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,
d96d869859a080a4662dda62c506e8ba,Первый Подвал,"бар, паб","Москва, Тверская улица, 111",Центральный административный округ,"ежедневно, круглосуточно",4.9,0,
834a7d27b1348673be936ef2518fc614,Золотой Сад,кафе,"Москва, Тверская улица, 97, корп. 3",Южный административный округ,"ежедневно, 10:00–22:00",4.1,0,87.0
a9dffb4b03a25bcf6696611af1fd6b43,Белый Хутор,кофейня,"Москва, Ленинский проспект, 113, корп. 1",Центральный административный округ,"ежедневно, 09:00–22:00",4.1,0,
8a6005e336d1558a2b66f19aaf9b4944,Домино Пицца,пиццерия,"Москва, Тверская улица, 89",Северный административный округ,"ежедневно, 11:00–23:00",3.8,1,
b988764870e835c3b066b958fdddeef2,Шоколадница,кофейня,"Москва, Профсоюзная улица, 66",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.6,1,92.0
98f514c734c3f316c2d4e02244065f71,Старый Базар,столовая,"Москва, Ленинский проспект, 89, корп. 4",Южный административный округ,"ежедневно, 09:00–22:00",4.1,0,174.0
0acd0eef07a431710ffdecea4e1240b3,Первый Хутор,кофейня,"Москва, Клязьминская улица, 97, корп. 2",Северный административный округ,"ежедневно, 11:00–23:00",3.4,0,61.0
505bd8f7989eec64397f421003113ae5,КОФЕПОРТ,кофейня,"Москва, улица Маршала Федоренко, 72",Центральный административный округ,"ежедневно, 11:00–23:00",4.3,1,
73c1aac83ef35754414caf50d078dbdb,Хаус Зерно,кафе,"Москва, улица Маршала Федоренко, 97, корп. 3",Южный административный округ,,4.2,1,81.0
86e48c65c5b9738a5a0ab31a9ee4e28c,Тихий Хутор,кофейня,"Москва, Тверская улица, 23, корп. 1",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",4.3,0,
c18b968fbd02d83226589958f28da5f5,Зерно Кофе,булочная,"Москва, Ботаническая улица, 14, корп. 1",Центральный административный округ,"ежедневно, 09:00–22:00",4.0,1,22.0
661f97c011e4b8420cbc7ece8eb2dfe7,Золотой Чайник,кафе,"Москва, Никольская улица, 101, корп. 1",Восточный административный округ,пн-вс 12:00–00:00,4.3,0,42.0
9ccb879f66384c631a262c95471e91e7,Тесто Пельмень,кафе,"Москва, Малая Бронная улица, 53, корп. 4",Юго-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,1,
0f14a6959a4e1a848e377dc002faa00d,Золотой Причал,быстрое питание,"Москва, Мясницкая улица, 66, корп. 1",Северо-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",5.0,0,73.0
1b22804d5e1954742548f96b37e0e3b5,Белый Сад,ресторан,"Москва, Малая Бронная улица, 81, корп. 2",Северный административный округ,"ежедневно, 10:00–22:00",4.3,0,122.0
02dd950450aa3fc2b70426f771b56d88,Уютный Гранат,пиццерия,"Москва, Профсоюзная улица, 65, корп. 3",Центральный административный округ,"ежедневно, 09:00–22:00",4.6,0,90.0
f58dd60157c2b69fd4e4f140807201df,Бургер Бургер,кофейня,"Москва, улица Маршала Федоренко, 27, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,1,25.0
c925ac9a7477843af97e656e99f5d217,Большой Чайник,кафе,"Москва, Никольская улица, 48, корп. 4",Южный административный округ,"ежедневно, 11:00–23:00",4.5,0,47.0
9511df2d6c9e9361fe70406dd9d6f278,Место Хаус,пиццерия,"Москва, Каширское шоссе, 60, корп. 1",Юго-Восточный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.2,1,
15650dcab2c89ee3ad92d7b520ee2f08,Северный Слон,ресторан,"Москва, Каширское шоссе, 82, корп. 3",Северо-Восточный административный округ,,4.7,0,
af26f21c15b3d2c99b567060975a6df7,Синий Компот,столовая,"Москва, Верхняя Радищевская улица, 30, корп. 4",Южный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.7,0,19.0
250e2c43ed170cd33b6d86ae0ba9a500,Большой Погребок,кафе,"Москва, Мясницкая улица, 25, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",4.2,0,
15bdced02a4e66cfad34cf7d37892152,Вечерний Бульвар,кофейня,"Москва, Мясницкая улица, 72, корп. 1",Центральный административный округ,,5.0,0,54.0
de84cd745ce7f0fb88a86de8c5bf3894,Уютный Причал,кофейня,"Москва, улица Маршала Федоренко, 92, корп. 1",Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.4,0,61.0
c76241d3a1a259d72296dcac2fdca021,Уютный Причал,пиццерия,"Москва, Кутузовский проспект, 69, корп. 4",Северный административный округ,"ежедневно, 24 часа",4.6,0,89.0
eca95d158feea38ecf74219d85f95d59,Большой Кот,кафе,"Москва, Никольская улица, 86",Центральный административный округ,"ежедневно, круглосуточно",4.4,0,83.0
c094431a3e058f716c742fbfa5d14386,Северный Чайник,кафе,"Москва, Мясницкая улица, 9, корп. 2",Центральный административный округ,"ежедневно, 10:00–22:00",4.7,0,31.0
f2a10eaa5e15ad5691271735aa69e1ef,Вечерний Сад,ресторан,"Москва, Никольская улица, 11",Центральный административный округ,,5.0,0,116.0
e2538c991c18086679f749bcddd9242a,Белый Кот,кафе,"Москва, Правобережная улица, 114, корп. 2",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.5,0,
5d0024f35912abb2a8da0c85fc171feb,Вкус Бургер,кофейня,"Москва, Кутузовский проспект, 111, корп. 2",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,1,103.0
8f2deb9983f6ffc8b96287c70ad24d8d,Домашний Сад,пиццерия,"Москва, Клязьминская улица, 119, корп. 3",Центральный административный округ,"ежедневно, 10:00–22:00",4.7,0,
500b1a302a6c1983b82e13eab5849009,Пельмень Место,кофейня,"Москва, Варшавское шоссе, 104, корп. 1",Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",3.7,1,61.0
773ee86f08f15018c0d497b691957d79,Двор Печка,булочная,"Москва, Малая Бронная улица, 47, корп. 3",Восточный административный округ,"ежедневно, 11:00–23:00",4.4,1,48.0
3c53381dfde6f19ee778df77cf762fe3,Вкус Пельмень,кафе,"Москва, Никольская улица, 46",Северный административный округ,"ежедневно, 11:00–23:00",3.6,1,
30761dd89eabac9ef559f6cd58c011a7,Вкус Зерно,пиццерия,"Москва, Варшавское шоссе, 111, корп. 2",Центральный административный округ,"ежедневно, 24 часа",4.1,1,72.0
d63c9468350f36bc5547697fec7dec3b,Синий Хутор,"бар, паб","Москва, Профсоюзная улица, 52, корп. 1",Центральный административный округ,"ежедневно, 09:00–22:00",4.4,0,48.0
06f6c9340ab71a9297aa3d95cdeacde1,Уютный Чайник,кофейня,"Москва, Верхняя Радищевская улица, 90, корп. 4",Восточный административный округ,"ежедневно, 11:00–23:00",4.1,0,45.0
f84113cd2deba760109bededab30393a,Синий Хутор,кофейня,"Москва, Правобережная улица, 34",Восточный административный округ,,4.6,0,57.0
e7d68cba8a661b54c209124b328cc78e,Уютный Подвал,кафе,"Москва, улица Маршала Федоренко, 50, корп. 3",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.9,0,94.0
ad770cfa3eaba08d92822b86fa7e264e,Золотой Бульвар,ресторан,"Москва, улица Маршала Федоренко, 92, корп. 3",Северный административный округ,"ежедневно, 11:00–23:00",4.8,0,
161ac0f8d9af84e11a72a2d55d2bc31a,Старый Бульвар,кофейня,"Москва, Малая Бронная улица, 106",Южный административный округ,"ежедневно, круглосуточно",5.0,0,56.0
e34f791411ccea88f1979c5033b46766,Тихий Бульвар,ресторан,"Москва, Мясницкая улица, 45",Западный административный округ,пн-вс 12:00–00:00,3.7,0,
ba719bb5e489768dc8ebd0d664aab9c1,Хаус Двор,ресторан,"Москва, Каширское шоссе, 99",Северный административный округ,"ежедневно, 09:00–22:00",4.1,1,80.0
a65f1eb7626c455cd835b48f77e1b1af,Старый Квартал,ресторан,"Москва, Кутузовский проспект, 101, корп. 3",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",3.3,0,
16fd37230fe3c022fa5fc06f13c38e3f,Уютный Чайник,ресторан,"Москва, Кутузовский проспект, 54, корп. 1",Юго-Западный административный округ,пн-вс 12:00–00:00,4.5,0,
471e8b2a66e4f32b8c8e829cf80db2cf,CofeFest,кофейня,"Москва, Варшавское шоссе, 90, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",3.8,1,115.0
9c4186ce1face3432f11fbc72df0dd97,Белый Хутор,кафе,"Москва, Правобережная улица, 68, корп. 1",Центральный административный округ,"ежедневно, 11:00–23:00",4.3,0,
cf19fe23f713bc1b83f2f3627d2823fd,Белый Сад,кофейня,"Москва, Ленинский проспект, 75, корп. 3",Центральный административный округ,"ежедневно, 09:00–22:00",4.6,0,66.0
e0aa61a938618ea385567915699823e1,Шоколадница,кофейня,"Москва, Варшавское шоссе, 71",Центральный административный округ,"ежедневно, 09:00–22:00",4.5,1,
14bd56d68ff6382b6b8c6c477e3a651f,Пельмень Место,"бар, паб","Москва, Клязьминская улица, 103",Северо-Западный административный округ,"ежедневно, 10:00–22:00",3.8,1,103.0
2d4c960f4a155f92d0376eb703b5c3f0,Гриль Печка,ресторан,"Москва, улица Плющиха, 105, корп. 1",Северный административный округ,"ежедневно, 10:00–22:00",4.4,1,
2289861b077aa6463e9a0d9657591905,Золотой Слон,кафе,"Москва, улица Плющиха, 32",Западный административный округ,,3.8,0,54.0
12150ec1a9199606835af002fd8693d0,Пекарня Печка,ресторан,"Москва, Тверская улица, 58, корп. 2",Юго-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.5,1,142.0
a7c93e3c68c77b7aea32585de3ee7bb8,Синий Подвал,кафе,"Москва, улица Маршала Федоренко, 38",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.6,0,121.0
e87ce45b710785a5f9461ac3a7e371a8,Красный Базар,ресторан,"Москва, улица Маршала Федоренко, 114",Центральный административный округ,пн-вс 12:00–00:00,4.4,0,73.0
4a1dca09ee51feba8467555ddf68004e,Белый Слон,кафе,"Москва, улица Арбат, 117, корп. 4",Северо-Восточный административный округ,пн-вс 12:00–00:00,4.2,0,
c4f925547c8298cd1c8f417bd11866a9,Старый Чайник,кафе,"Москва, улица Плющиха, 42",Центральный административный округ,"ежедневно, 24 часа",4.4,0,111.0
c5343b1834c42a6a881adcf2d5fab2a6,Место Двор,ресторан,"Москва, Кутузовский проспект, 76, корп. 2",Северный административный округ,,3.7,1,41.0
febe37df40c7212fcf3608f802c87c58,Золотой Базар,кафе,"Москва, Никольская улица, 17, корп. 2",Западный административный округ,"ежедневно, 10:00–22:00",3.9,0,60.0
5b9359c129e42a5b8e43167d18a41676,Место Печка,кофейня,"Москва, Правобережная улица, 70, корп. 2",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",5.0,1,51.0
e05a15241bab01c194acbf36ad81fb74,Белый Компот,"бар, паб","Москва, Правобережная улица, 53",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.5,0,
3346ad853faf37683797eae126d58a6f,Суши Бургер,кафе,"Москва, Клязьминская улица, 71, корп. 1",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",3.5,1,
ce5413595993f5677515d42f97cf9593,Вечерний Чайник,ресторан,"Москва, Ботаническая улица, 69, корп. 3",Центральный административный округ,пн-вс 12:00–00:00,4.6,0,
bc7c40a8268cf701c799ccf7b303704b,Домашний Компот,быстрое питание,"Москва, Каширское шоссе, 1, корп. 3",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,41.0
df552f9112dc849369454ab9a75c09a4,Красный Базар,"бар, паб","Москва, Ленинский проспект, 8, корп. 3",Юго-Восточный административный округ,"ежедневно, 24 часа",4.4,0,
330dfc55c429cbaa8f43b6b769a901ae,Домашний Погребок,"бар, паб","Москва, Тверская улица, 119",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.8,0,
1594a1de4aa9a216d12e414fa8fed9d1,Бочка Вкус,кофейня,"Москва, Тверская улица, 17, корп. 2",Юго-Восточный административный округ,"ежедневно, 09:00–22:00",3.8,1,23.0
90cfa8df06482c52834226074c8d5563,Золотой Квартал,"бар, паб","Москва, Правобережная улица, 11, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,0,
3c137bf8439117f56fe6ef906f3eaeb1,Теремок,ресторан,"Москва, улица Арбат, 41",Центральный административный округ,"ежедневно, круглосуточно",4.3,1,
7a46dd8f14310682166d436ac60517c1,Уютный Квартал,кафе,"Москва, улица Арбат, 62, корп. 3",Восточный административный округ,"ежедневно, 11:00–23:00",4.2,0,128.0
24b74886582595f47c55e47f97588e19,Первый Гранат,столовая,"Москва, Профсоюзная улица, 13",Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.1,0,108.0
2c118b444306d899274cad63e34c5403,Лапша Бургер,ресторан,"Москва, Никольская улица, 112, корп. 4",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,1,64.0
a342d417171d47d296dcd508fa556423,Вечерний Сад,кафе,"Москва, Мясницкая улица, 64",Восточный административный округ,пн-вс 12:00–00:00,4.0,0,
d4663dbcf8a90e2f2e0bfc63804bb8a8,Пельмень Гриль,кафе,"Москва, Пятницкая улица, 32, корп. 4",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",4.1,1,56.0
97cb241f1335c145b9043237710c0edc,Большой Хутор,ресторан,"Москва, Тверская улица, 71, корп. 3",Центральный административный округ,"ежедневно, 09:00–22:00",4.2,0,
e807af0158fc59943c29b7363d6abc87,Старый Чайник,кофейня,"Москва, Никольская улица, 101, корп. 2",Южный административный округ,пн-вс 12:00–00:00,4.9,0,147.0
d73801f3e44461df1fff6e5ae0525a64,Большой Дворик,булочная,"Москва, Тверская улица, 26, корп. 1",Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.0,0,95.0
e8fbf1533b5c691422157a048d5eeb16,Вечерний Компот,кафе,"Москва, Малая Бронная улица, 75",Центральный административный округ,"ежедневно, круглосуточно",4.1,0,78.0
